Chromosome	start	id	Nut.0h	Nut.1h	Nut.4h	Nut.7h	Nut.10h	Nut.24h
2	93712500	548	0	593750	593750	593750	593750	593750
2	94306250	549	256250	1156250	256250	256250	256250	1156250
2	94562500	550	737500	0	900000	900000	900000	0
2	95300000	551	300000	0	0	0	0	0
2	95462500	552	0	887500	887500	887500	887500	887500
2	95600000	553	750000	0	0	0	0	0
2	96350000	554	550000	1393750	1393750	1393750	550000	1393750
2	96900000	555	250000	0	0	0	550000	0
2	97150000	556	300000	0	0	0	0	0
2	97450000	557	293750	0	0	0	293750	0
2	97743750	558	356250	356250	356250	356250	356250	356250
2	98100000	559	1006250	1006250	1006250	1006250	1006250	1006250
2	99106250	560	393750	393750	393750	393750	393750	792187
2	99500000	561	398437	398437	398437	398437	398437	0
2	99898437	562	251563	251563	251563	251563	251563	251563
2	100150000	563	1000000	1000000	1000000	1000000	1000000	1000000
2	101150000	564	351562	351562	351562	351562	351562	351562
2	101501562	565	548438	548438	548438	548438	548438	548438
2	102050000	566	250000	748437	748437	748437	748437	748437
2	102300000	567	800000	0	0	0	0	0
2	102798437	568	0	795313	1075000	1075000	551563	795313
2	103100000	569	250000	0	0	0	0	0
2	103350000	570	243750	0	0	0	243750	0
2	103593750	571	279687	279687	0	0	279687	279687
2	103873437	572	526563	526563	526563	526563	526563	526563
2	104400000	573	950000	950000	950000	950000	950000	950000
2	105350000	574	300000	731250	300000	300000	300000	300000
2	105650000	575	431250	0	431250	431250	431250	431250
2	106081250	576	714062	714062	714062	714062	714062	714062
2	106795312	577	4854688	4854688	4854688	4854688	4854688	4854688
2	111650000	578	400000	400000	400000	400000	400000	400000
2	112050000	579	350000	350000	350000	350000	350000	350000
2	112400000	580	400000	400000	400000	400000	400000	400000
2	112800000	581	1100000	1100000	1100000	1100000	1100000	1100000
2	113900000	582	300000	300000	300000	300000	300000	300000
2	114200000	583	1226562	1226562	1226562	1226562	1226562	700000
2	114900000	584	0	0	0	0	0	300000
2	115200000	585	0	0	0	0	0	226562
2	115426562	586	571875	571875	571875	571875	571875	323438
2	115750000	587	0	0	0	0	0	248437
2	115998437	588	201563	601563	601563	601563	601563	601563
2	116200000	589	400000	0	0	0	0	0
2	116600000	590	275000	275000	275000	275000	275000	275000
2	116875000	591	1375000	1375000	1375000	1375000	1375000	1375000
2	118250000	592	278125	700000	278125	278125	700000	278125
2	118528125	593	421875	0	421875	421875	0	421875
2	118950000	594	250000	250000	250000	250000	250000	250000
2	119200000	595	1078125	1078125	1078125	1078125	1078125	1078125
2	120278125	596	321875	585937	585937	585937	321875	585937
2	120600000	597	264062	0	0	0	264062	0
2	120864062	598	435938	435938	435938	435938	435938	435938
2	121300000	599	351562	351562	351562	351562	351562	351562
2	121651562	600	948438	948438	948438	948438	948438	948438
2	122600000	601	1100000	1100000	1100000	1100000	1100000	1100000
2	123700000	602	300000	300000	300000	300000	300000	450000
2	124000000	603	262500	262500	262500	262500	262500	0
2	124150000	604	0	0	0	0	0	300000
2	124262500	605	487500	487500	187500	187500	187500	0
2	124450000	606	0	0	300000	300000	300000	300000
2	124750000	607	600000	600000	600000	600000	600000	600000
2	125350000	608	350000	350000	350000	350000	350000	350000
2	125700000	609	450000	450000	450000	450000	450000	450000
2	126150000	610	451562	451562	451562	451562	1350000	451562
2	126601562	611	898438	898438	898438	898438	0	898438
2	127500000	612	1150000	1150000	1150000	1150000	1350000	1000000
2	128500000	613	0	0	0	0	0	900000
2	128650000	614	750000	750000	450000	750000	0	0
2	128850000	615	0	0	0	0	550000	0
2	129100000	616	0	0	300000	0	0	0
2	129400000	617	250000	250000	250000	250000	250000	250000
2	129650000	618	350000	350000	350000	350000	350000	350000
2	130000000	619	650000	650000	650000	650000	650000	650000
2	130650000	620	721875	721875	721875	721875	721875	1350000
2	131371875	621	628125	628125	628125	628125	628125	0
2	131575000	622	0	0	0	0	0	0
2	132000000	623	1700000	1700000	1700000	1700000	1700000	2006250
2	133700000	624	306250	306250	306250	306250	306250	0
2	134006250	625	0	0	1093750	0	0	0
2	135100000	626	0	0	0	0	0	0
3	400000	627	0	418750	0	0	1175000	0
3	818750	628	0	756250	756250	756250	0	0
3	1575000	629	625000	625000	625000	625000	625000	1850000
3	2200000	630	350000	1225000	1225000	1225000	1225000	0
3	2550000	631	400000	0	0	0	0	0
3	2950000	632	475000	0	0	0	0	0
3	3425000	633	425000	275000	725000	725000	425000	425000
3	3700000	634	0	450000	0	0	0	0
3	3850000	635	300000	0	0	0	300000	300000
3	4150000	636	450000	1825000	2248437	2248437	450000	2248437
3	4600000	637	250000	0	0	0	250000	0
3	4850000	638	625000	0	0	0	375000	0
3	5225000	639	0	0	0	0	250000	0
3	5475000	640	250000	0	0	0	250000	0
3	5725000	641	250000	0	0	0	250000	0
3	5975000	642	423437	423437	0	0	423437	0
3	6398437	643	351563	351563	351563	351563	351563	351563
3	6750000	644	1250000	1400000	1400000	1250000	1400000	1400000
3	8000000	645	645312	0	0	645312	0	0
3	8150000	646	0	495312	495312	0	495312	495312
3	8350000	647	0	0	0	0	0	0
3	8645312	648	292188	292188	292188	292188	292188	292188
3	8937500	649	412500	631250	631250	212500	412500	212500
3	9150000	650	0	0	0	418750	0	418750
3	9350000	651	218750	0	0	0	350000	0
3	9568750	652	831250	831250	831250	831250	0	831250
3	9700000	653	0	0	0	0	700000	0
3	10400000	654	373437	373437	373437	373437	373437	373437
3	10773437	655	1276563	1276563	1276563	1276563	1276563	1276563
3	12050000	656	250000	250000	250000	250000	250000	250000
3	12300000	657	687500	687500	1129687	1129687	687500	1129687
3	12987500	658	250000	250000	0	0	250000	0
3	13237500	659	192187	192187	0	0	192187	0
3	13429687	660	320313	320313	320313	320313	320313	320313
3	13750000	661	550000	550000	550000	550000	550000	550000
3	14300000	662	250000	250000	250000	250000	250000	250000
3	14550000	663	750000	750000	750000	750000	750000	750000
3	15300000	664	1464062	1464062	1464062	1464062	1464062	1464062
3	16764062	665	835938	835938	835938	835938	835938	835938
3	17600000	666	450000	450000	450000	450000	450000	450000
3	18050000	667	826562	826562	826562	826562	826562	826562
3	18876562	668	1523438	1773438	1523438	1773438	1523438	1773438
3	20400000	669	250000	0	250000	0	250000	0
3	20650000	670	1550000	1550000	1550000	1550000	1550000	1550000
3	22200000	671	650000	350000	650000	650000	650000	350000
3	22550000	672	0	300000	0	0	0	300000
3	22850000	673	4350000	4350000	4350000	4350000	4350000	4350000
3	27200000	674	301562	301562	301562	301562	301562	301562
3	27501562	675	1898438	1898438	1898438	1898438	1898438	1898438
3	29400000	676	895312	895312	895312	895312	895312	895312
3	30295312	677	754688	754688	754688	754688	754688	754688
3	31050000	678	1300000	1300000	1300000	1300000	1300000	1300000
3	32350000	679	329687	329687	329687	329687	329687	329687
3	32679687	680	1157813	1157813	1157813	1157813	1157813	1157813
3	33837500	681	675000	675000	675000	675000	287500	287500
3	34125000	682	0	0	0	0	387500	275000
3	34400000	683	0	0	0	0	0	550000
3	34512500	684	437500	437500	437500	437500	437500	0
3	34950000	685	500000	500000	500000	500000	500000	500000
3	35450000	686	1100000	1100000	1100000	1100000	1100000	1100000
3	36550000	687	250000	250000	250000	250000	250000	6800000
3	36800000	688	6550000	6550000	6550000	6550000	6550000	0
3	43350000	689	750000	750000	750000	750000	750000	750000
3	44100000	690	500000	1693750	1693750	1693750	4062500	1693750
3	44600000	691	350000	0	0	0	0	0
3	44950000	692	450000	0	0	0	0	0
3	45400000	693	393750	0	0	0	0	0
3	45793750	694	606250	2368750	2368750	2368750	0	2368750
3	46400000	695	250000	0	0	0	0	0
3	46650000	696	250000	0	0	0	0	0
3	46900000	697	300000	0	0	0	0	0
3	47200000	698	700000	0	0	0	0	0
3	47900000	699	262500	0	0	0	0	0
3	48162500	700	437500	2112500	2112500	2112500	437500	2112500
3	48600000	701	300000	0	0	0	300000	0
3	48900000	702	1375000	0	0	0	1375000	0
3	50275000	703	525000	525000	525000	525000	525000	525000
3	50800000	704	800000	800000	800000	800000	4700000	4850000
3	51600000	705	3600000	3600000	3600000	3600000	0	0
3	55200000	706	1650000	1650000	1650000	1650000	0	0
3	55500000	707	0	0	0	0	1350000	0
3	55650000	708	0	0	0	0	0	1200000
3	56850000	709	250000	250000	250000	250000	250000	250000
3	57100000	710	1875000	1875000	1875000	1875000	1875000	2162500
3	58975000	711	287500	1025000	1025000	1025000	287500	0
3	59262500	712	737500	0	0	0	275000	737500
3	59537500	713	0	0	0	0	462500	0
3	60000000	714	500000	500000	500000	500000	500000	500000
3	60500000	715	700000	700000	700000	700000	700000	450000
3	60950000	716	0	0	0	0	0	550000
3	61200000	717	300000	300000	300000	300000	300000	0
3	61500000	718	400000	400000	400000	400000	400000	400000
3	61900000	719	250000	250000	250000	250000	250000	750000
3	62150000	720	500000	500000	500000	500000	500000	0
3	62650000	721	600000	800000	800000	800000	800000	800000
3	63250000	722	200000	0	0	0	0	0
3	63450000	723	1081250	543750	543750	543750	1081250	543750
3	63993750	724	0	156250	537500	537500	0	1956250
3	64150000	725	0	381250	0	0	0	0
3	64531250	726	493750	493750	812500	812500	2018750	0
3	65025000	727	318750	318750	0	0	0	0
3	65343750	728	478125	478125	478125	478125	0	0
3	65821875	729	250000	250000	250000	250000	0	0
3	65950000	730	0	0	0	0	0	1900000
3	66071875	731	228125	728125	728125	728125	0	0
3	66300000	732	250000	0	0	0	0	0
3	66550000	733	250000	0	0	0	250000	0
3	66800000	734	1050000	300000	300000	300000	300000	0
3	67100000	735	0	471875	750000	471875	471875	0
3	67400000	736	0	0	0	0	0	0
3	67571875	737	0	278125	0	278125	278125	0
3	67850000	738	250000	250000	250000	250000	250000	450000
3	68100000	739	450000	200000	450000	450000	450000	0
3	68300000	740	0	506250	0	0	0	506250
3	68550000	741	256250	0	256250	256250	256250	0
3	68806250	742	693750	693750	693750	693750	693750	693750
3	69500000	743	493750	250000	250000	250000	750000	750000
3	69750000	744	0	243750	243750	243750	0	0
3	69993750	745	256250	256250	256250	256250	0	0
3	70250000	746	1000000	1000000	1000000	1000000	1000000	350000
3	70600000	747	0	0	0	0	0	650000
3	71250000	748	275000	275000	275000	275000	275000	275000
3	71525000	749	700000	700000	700000	700000	700000	700000
3	72225000	750	228125	800000	800000	228125	228125	800000
3	72453125	751	571875	0	0	571875	571875	0
3	73025000	752	626562	626562	626562	626562	626562	626562
3	73651562	753	273438	698438	698438	698438	698438	273438
3	73925000	754	675000	0	0	0	0	425000
3	74200000	755	0	0	0	0	0	0
3	74350000	756	0	250000	250000	250000	250000	250000
3	74600000	757	400000	400000	400000	400000	400000	400000
3	75000000	758	250000	250000	250000	250000	250000	1400000
3	75250000	759	1150000	1150000	1150000	1150000	1150000	0
3	76400000	760	385937	385937	385937	385937	385937	385937
3	76785937	761	564063	1514063	1514063	564063	564063	564063
3	77350000	762	950000	0	0	950000	950000	950000
3	77850000	763	0	0	0	0	0	0
3	78300000	764	725000	550000	550000	550000	725000	550000
3	78850000	765	0	3550000	3550000	3550000	0	3550000
3	79025000	766	3375000	0	0	0	3375000	0
3	82400000	767	1150000	1150000	1150000	1150000	1150000	1150000
3	83550000	768	828125	828125	828125	828125	828125	828125
3	84378125	769	921875	921875	921875	921875	921875	921875
3	85300000	770	850000	850000	850000	1325000	1325000	1325000
3	86150000	771	475000	475000	475000	0	0	0
3	86625000	772	400000	400000	400000	400000	400000	400000
3	87025000	773	1768750	2925000	1768750	1768750	1768750	2925000
3	88793750	774	581250	0	1156250	1156250	581250	0
3	89375000	775	575000	0	0	0	575000	0
3	89500000	776	0	0	0	0	0	0
3	89950000	777	2700000	2700000	2700000	2700000	2700000	2700000
3	92650000	778	300000	900000	900000	900000	900000	900000
3	92950000	779	600000	0	0	0	0	0
3	93550000	780	700000	700000	700000	700000	700000	700000
3	94250000	781	600000	600000	600000	600000	600000	600000
3	94850000	782	650000	650000	650000	650000	650000	650000
3	95500000	783	650000	650000	650000	650000	650000	650000
3	96150000	784	4300000	4300000	4300000	4300000	4300000	4300000
3	100450000	785	300000	300000	300000	300000	300000	300000
3	100750000	786	525000	525000	525000	525000	525000	525000
3	101000000	787	0	0	0	0	0	0
3	101275000	788	625000	431250	431250	431250	431250	625000
3	101706250	789	0	843750	843750	843750	843750	0
3	101900000	790	250000	0	0	0	0	650000
3	102150000	791	400000	0	0	0	0	0
3	102550000	792	423437	423437	423437	423437	423437	423437
3	102973437	793	326563	2976563	2976563	2976563	576563	2976563
3	103300000	794	250000	0	0	0	0	0
3	103550000	795	500000	0	0	0	500000	0
3	104050000	796	1900000	0	0	0	1900000	0
3	105950000	797	1150000	1450000	1450000	1150000	1150000	1450000
3	107100000	798	300000	0	0	300000	300000	0
3	107400000	799	467187	467187	467187	467187	467187	467187
3	107867187	800	682813	682813	682813	682813	682813	682813
3	108550000	801	1301562	1301562	1301562	1301562	1301562	1301562
3	109851562	802	448438	448438	198438	198438	448438	448438
3	110050000	803	0	0	250000	250000	0	0
3	110300000	804	1092187	1092187	1092187	1092187	1092187	1092187
3	111392187	805	357813	357813	357813	357813	357813	357813
3	111750000	806	334375	334375	334375	334375	334375	334375
3	112084375	807	1065625	1065625	1065625	1065625	1065625	1635937
3	113150000	808	570312	570312	570312	570312	570312	0
3	113720312	809	429688	429688	429688	429688	429688	429688
3	114150000	810	2450000	2450000	2450000	2450000	2450000	2450000
3	116600000	811	557812	557812	557812	557812	557812	557812
3	117157812	812	842188	842188	842188	842188	842188	842188
3	118000000	813	495312	495312	495312	495312	495312	495312
3	118495312	814	404688	404688	404688	715625	404688	715625
3	118900000	815	310937	310937	310937	0	310937	0
3	119210937	816	889063	889063	889063	889063	889063	889063
3	120100000	817	250000	250000	250000	250000	250000	250000
3	120350000	818	750000	750000	750000	750000	750000	750000
3	121100000	819	375000	375000	375000	1350000	1350000	1350000
3	121475000	820	975000	975000	975000	0	0	0
3	122450000	821	450000	450000	450000	450000	450000	700000
3	122900000	822	550000	550000	550000	550000	550000	0
3	123150000	823	0	0	0	0	0	450000
3	123450000	824	1050000	1050000	1050000	1050000	1050000	0
3	123600000	825	0	0	0	0	0	900000
3	124500000	826	250000	250000	250000	250000	250000	250000
3	124750000	827	596875	596875	596875	596875	596875	400000
3	125150000	828	0	0	0	0	0	350000
3	125346875	829	403125	403125	403125	403125	403125	0
3	125500000	830	0	0	0	0	0	250000
3	125750000	831	400000	400000	400000	400000	400000	400000
3	126150000	832	293750	293750	293750	293750	1850000	1850000
3	126443750	833	1556250	1556250	1556250	1556250	0	0
3	126650000	834	0	0	0	0	0	0
3	128000000	835	750000	750000	750000	750000	750000	750000
3	128750000	836	450000	931250	931250	931250	450000	931250
3	129200000	837	481250	0	0	0	481250	0
3	129681250	838	368750	581250	581250	368750	368750	368750
3	130050000	839	212500	0	0	750000	212500	750000
3	130262500	840	537500	537500	537500	0	537500	0
3	130800000	841	2950000	2950000	2950000	2950000	2950000	2950000
3	133750000	842	346875	346875	346875	346875	346875	346875
3	134096875	843	153125	0	0	0	0	0
3	134250000	844	0	0	0	0	0	0
4	325000	845	0	306250	875000	0	306250	0
4	500000	846	0	0	0	0	0	0
4	631250	847	187500	187500	0	0	318750	0
4	818750	848	381250	381250	0	381250	0	381250
4	950000	849	0	0	0	0	250000	0
4	1200000	850	520312	520312	520312	520312	520312	520312
4	1720312	851	254688	254688	254688	254688	254688	254688
4	1975000	852	275000	809375	809375	809375	275000	809375
4	2250000	853	534375	0	0	0	534375	0
4	2784375	854	234375	234375	492187	234375	234375	492187
4	3018750	855	257812	257812	0	257812	257812	0
4	3276562	856	673438	673438	673438	673438	673438	673438
4	3950000	857	493750	493750	493750	493750	493750	493750
4	4443750	858	456250	456250	456250	456250	456250	456250
4	4900000	859	1246875	1246875	1246875	1246875	1246875	1246875
4	6146875	860	253125	253125	253125	253125	253125	503125
4	6400000	861	600000	600000	600000	600000	600000	0
4	6650000	862	0	0	0	0	0	687500
4	7000000	863	337500	337500	337500	337500	337500	0
4	7337500	864	462500	462500	462500	462500	462500	462500
4	7800000	865	350000	600000	600000	600000	600000	600000
4	8150000	866	250000	0	0	0	0	0
4	8400000	867	250000	250000	250000	250000	250000	1025000
4	8650000	868	625000	875000	875000	625000	1250000	0
4	9000000	869	0	0	0	0	0	0
4	9275000	870	250000	0	0	625000	0	0
4	9425000	871	0	0	0	0	0	475000
4	9525000	872	375000	375000	375000	0	0	0
4	9900000	873	450000	450000	450000	450000	450000	450000
4	10350000	874	550000	550000	550000	550000	550000	550000
4	10900000	875	462500	337500	337500	337500	462500	337500
4	11237500	876	0	125000	440625	440625	0	440625
4	11362500	877	315625	315625	0	0	315625	0
4	11678125	878	521875	521875	521875	521875	521875	521875
4	12200000	879	300000	300000	300000	300000	300000	300000
4	12500000	880	400000	400000	400000	400000	400000	400000
4	12900000	881	250000	250000	500000	500000	250000	500000
4	13150000	882	250000	250000	0	0	250000	0
4	13400000	883	950000	950000	950000	950000	950000	950000
4	14350000	884	525000	525000	525000	525000	525000	525000
4	14875000	885	275000	275000	275000	275000	275000	275000
4	15150000	886	550000	550000	550000	550000	550000	550000
4	15700000	887	400000	400000	400000	400000	400000	400000
4	16100000	888	350000	350000	2185937	2185937	350000	2185937
4	16450000	889	550000	300000	0	0	550000	0
4	16750000	890	0	1535937	0	0	0	0
4	17000000	891	1285937	0	0	0	1285937	0
4	18285937	892	914063	1212500	1212500	1212500	1212500	914063
4	19200000	893	298437	0	0	0	0	298437
4	19498437	894	317188	1285938	317188	317188	317188	317188
4	19815625	895	1184375	0	968750	968750	968750	968750
4	20650000	896	0	0	0	0	0	0
4	20784375	897	0	581250	581250	581250	581250	581250
4	21000000	898	365625	0	0	0	0	0
4	21365625	899	484375	484375	484375	484375	484375	1489062
4	21850000	900	350000	350000	350000	350000	350000	0
4	22200000	901	409375	409375	409375	409375	409375	0
4	22609375	902	245312	245312	245312	245312	245312	0
4	22854687	903	2195313	2195313	2195313	2195313	2195313	2195313
4	25050000	904	250000	250000	1921875	250000	250000	250000
4	25300000	905	250000	1671875	0	1671875	250000	1671875
4	25550000	906	650000	0	0	0	650000	0
