ensembl_gene_id	HCT116_Nut0h_1	HCT116_Nut0h_2	HCT116_Nut10h_1	HCT116_Nut10h_2	HCT116_Nut1h_1	HCT116_Nut1h_2
ENSG00000237005	0	0	0	0	0	0
ENSG00000237007	0	0	0	0	0	0
ENSG00000237008	0	0	0	0	0	0
ENSG00000237009	0	0	0	1	0	0
ENSG00000237011	0	0	0	0	0	0
ENSG00000237013	0	0	0	0	0	0
ENSG00000237014	0	0	0	0	0	0
ENSG00000237015	18	26	12	13	21	15
ENSG00000237016	1	0	0	0	1	0
ENSG00000237017	28	19	37	26	17	17
ENSG00000237019	0	0	0	0	0	0
ENSG00000237020	0	0	0	0	0	0
ENSG00000237021	0	0	1	3	5	2
ENSG00000237023	0	0	0	0	0	0
ENSG00000237024	0	0	0	0	0	0
ENSG00000237025	0	0	0	0	4	0
ENSG00000237026	0	1	1	0	0	0
ENSG00000237027	0	0	0	0	0	0
ENSG00000237031	0	0	0	0	0	0
ENSG00000237032	0	0	0	0	0	0
ENSG00000237033	0	0	0	0	0	0
ENSG00000237035	0	0	0	0	0	0
ENSG00000237036	62	53	59	50	94	67
ENSG00000237037	70	87	105	105	62	51
ENSG00000237038	0	0	0	0	0	0
ENSG00000237039	6	9	19	16	8	3
ENSG00000237040	0	0	0	0	0	0
ENSG00000237041	0	0	0	0	0	0
ENSG00000237042	0	0	0	1	0	0
ENSG00000237048	0	0	0	0	0	0
ENSG00000237049	0	0	0	0	0	0
ENSG00000237053	0	0	0	0	0	0
ENSG00000237054	12	9	14	11	24	5
ENSG00000237055	0	0	0	0	0	0
ENSG00000237057	0	0	0	0	0	0
ENSG00000237058	0	0	0	0	0	0
ENSG00000237061	0	0	0	0	0	0
ENSG00000237062	0	0	0	0	0	0
ENSG00000237063	0	0	0	0	0	0
ENSG00000237064	0	0	0	0	0	0
ENSG00000237065	0	0	0	0	0	0
ENSG00000237068	0	0	0	0	0	0
ENSG00000237069	0	0	0	0	0	0
ENSG00000237070	0	0	0	0	0	0
ENSG00000237072	0	0	0	0	0	0
ENSG00000237073	0	0	1	0	1	1
ENSG00000237074	0	0	0	0	0	0
ENSG00000237075	20	21	12	16	15	8
ENSG00000237076	0	0	0	0	0	0
ENSG00000237077	0	0	0	0	0	0
ENSG00000237078	0	0	0	1	0	0
ENSG00000237080	3	5	1	3	6	4
ENSG00000237082	11	12	4	3	10	6
ENSG00000237083	0	0	0	0	0	0
ENSG00000237085	0	0	0	0	0	0
ENSG00000237086	0	0	0	0	0	0
ENSG00000237087	2	5	2	5	0	0
ENSG00000237088	0	0	0	0	0	0
ENSG00000237089	0	0	0	0	0	0
ENSG00000237090	0	0	0	0	0	0
ENSG00000237092	0	0	0	0	0	0
ENSG00000237094	8	5	2	6	2	1
ENSG00000237096	1	2	0	2	0	0
ENSG00000237099	0	0	0	0	0	0
ENSG00000237101	0	0	0	0	1	0
ENSG00000237102	0	0	0	0	0	0
ENSG00000237104	0	0	0	0	0	0
ENSG00000237106	0	0	0	0	0	0
ENSG00000237107	0	0	0	0	0	0
ENSG00000237109	0	0	0	0	0	0
ENSG00000237110	0	0	0	0	0	0
ENSG00000237111	0	0	0	0	0	0
ENSG00000237115	2	3	2	0	2	2
ENSG00000237118	15	11	14	13	16	10
ENSG00000237119	0	0	0	0	0	0
ENSG00000237121	0	0	0	0	0	0
ENSG00000237122	0	0	0	0	0	0
ENSG00000237124	0	0	0	0	0	0
ENSG00000237125	0	0	0	0	0	0
ENSG00000237126	20	19	25	17	19	20
ENSG00000237127	0	0	0	0	0	0
ENSG00000237128	0	0	0	0	0	0
ENSG00000237129	0	0	0	0	0	0
ENSG00000237130	0	0	0	0	0	0
ENSG00000237131	0	0	0	0	0	0
ENSG00000237132	0	0	0	0	0	0
ENSG00000237133	4	4	0	5	5	2
ENSG00000237135	0	0	0	2	1	1
ENSG00000237136	1	0	0	0	1	0
ENSG00000237137	0	0	0	0	0	0
ENSG00000237138	0	0	0	0	0	0
ENSG00000237139	0	0	0	0	0	1
ENSG00000237140	0	0	0	0	0	0
ENSG00000237141	0	0	0	0	0	0
ENSG00000237148	0	0	0	0	0	0
ENSG00000237149	155	132	113	112	42	42
ENSG00000237152	1	3	1	1	1	0
ENSG00000237153	0	0	0	0	0	0
ENSG00000237154	4	1	3	0	3	0
ENSG00000237158	0	0	0	0	0	0
ENSG00000237159	0	0	2	0	0	0
ENSG00000237160	0	0	0	0	0	0
ENSG00000237161	1	1	5	4	9	0
ENSG00000237162	0	0	0	0	0	0
ENSG00000237163	0	0	0	0	0	0
ENSG00000237164	0	0	0	0	0	0
ENSG00000237166	1	1	5	4	2	1
ENSG00000237167	0	0	0	4	0	0
ENSG00000237168	0	0	0	0	0	0
ENSG00000237169	0	0	0	1	0	0
ENSG00000237170	0	0	0	0	0	0
ENSG00000237171	0	0	0	0	0	0
ENSG00000237172	209	223	183	177	77	67
ENSG00000237173	0	0	0	0	0	0
ENSG00000237174	0	0	0	0	0	0
ENSG00000237175	0	0	0	0	0	0
ENSG00000237176	3	1	5	4	1	4
ENSG00000237178	0	1	0	0	2	1
ENSG00000237179	0	0	0	0	0	0
ENSG00000237180	0	0	0	0	0	0
ENSG00000237181	0	0	0	0	0	0
ENSG00000237182	0	0	0	0	0	0
ENSG00000237183	0	0	0	0	0	0
ENSG00000237184	0	0	0	0	0	0
ENSG00000237185	0	0	0	0	0	0
ENSG00000237186	0	0	0	0	1	0
ENSG00000237187	352	401	330	347	486	403
ENSG00000237188	23	22	30	30	25	31
ENSG00000237189	0	0	0	0	0	0
ENSG00000237190	1643	1545	1296	1201	1442	1230
ENSG00000237191	0	0	0	0	0	0
ENSG00000237193	0	0	0	0	0	0
ENSG00000237194	0	0	0	0	0	0
ENSG00000237195	0	0	0	0	0	0
ENSG00000237197	0	0	0	0	0	0
ENSG00000237198	0	0	3	4	3	4
ENSG00000237200	0	7	1	5	3	3
ENSG00000237202	0	0	0	0	0	0
ENSG00000237205	0	0	0	0	0	0
ENSG00000237206	0	1	11	13	0	1
ENSG00000237207	0	0	0	0	0	0
ENSG00000237208	0	1	0	0	0	1
ENSG00000237210	0	0	0	0	0	0
ENSG00000237211	0	0	0	0	1	0
ENSG00000237212	1	4	2	1	1	1
ENSG00000237213	0	0	0	0	0	0
ENSG00000237214	24	22	30	26	26	26
ENSG00000237215	0	0	0	0	0	0
ENSG00000237217	0	0	0	0	0	0
ENSG00000237220	0	0	0	0	0	0
ENSG00000237221	0	0	0	0	0	0
ENSG00000237222	2	1	3	2	6	6
ENSG00000237223	0	0	0	1	0	0
ENSG00000237224	0	0	4	0	0	0
ENSG00000237225	0	0	0	0	0	0
ENSG00000237226	0	0	0	0	0	0
ENSG00000237227	0	0	0	0	0	0
ENSG00000237230	1	4	8	6	16	11
ENSG00000237232	15	9	7	5	3	0
ENSG00000237233	0	0	0	0	0	0
ENSG00000237234	0	0	0	2	0	0
ENSG00000237235	0	0	0	0	0	0
ENSG00000237236	0	0	0	0	0	0
ENSG00000237238	23	26	32	24	34	27
ENSG00000237242	0	0	0	0	0	0
ENSG00000237243	0	0	0	0	1	0
ENSG00000237247	0	0	0	0	0	0
ENSG00000237248	0	1	1	0	0	1
ENSG00000237249	0	0	0	0	0	0
ENSG00000237250	0	0	0	0	0	0
ENSG00000237251	0	0	0	0	0	0
ENSG00000237252	0	0	0	0	1	0
ENSG00000237253	1	0	0	0	0	0
ENSG00000237254	0	0	0	0	0	0
ENSG00000237256	0	0	0	0	0	0
ENSG00000237257	0	0	0	0	0	0
ENSG00000237259	0	0	0	0	0	0
ENSG00000237260	0	1	0	0	0	0
ENSG00000237261	0	0	0	0	0	0
ENSG00000237262	0	0	0	0	0	0
ENSG00000237263	0	1	4	3	7	5
ENSG00000237264	9	10	15	24	16	11
ENSG00000237265	0	0	0	0	0	0
ENSG00000237266	0	0	0	0	0	0
ENSG00000237267	0	0	0	0	0	0
ENSG00000237268	0	0	0	0	0	0
ENSG00000237269	0	0	0	0	0	0
ENSG00000237271	0	0	0	0	0	0
ENSG00000237272	0	0	0	0	0	0
ENSG00000237273	0	0	0	0	0	1
ENSG00000237274	0	0	0	0	0	0
ENSG00000237275	0	0	0	0	0	0
ENSG00000237276	41	50	55	68	17	20
ENSG00000237278	0	0	0	0	0	0
ENSG00000237279	0	0	0	0	0	0
ENSG00000237280	0	0	0	0	2	0
ENSG00000237281	0	0	0	0	0	0
ENSG00000237282	0	0	0	0	0	0
ENSG00000237283	0	0	0	0	0	0
ENSG00000237285	1	1	2	0	0	0
ENSG00000237286	0	0	0	0	0	0
ENSG00000237289	123	148	120	117	107	99
ENSG00000237290	0	0	0	1	2	0
ENSG00000237291	0	0	0	0	0	0
ENSG00000237292	0	0	3	2	0	0
ENSG00000237293	0	0	0	0	0	0
ENSG00000237294	0	0	0	0	1	0
ENSG00000237296	16	22	20	36	59	40
ENSG00000237297	0	0	0	0	0	0
ENSG00000237298	28	32	35	37	20	15
ENSG00000237299	0	0	0	0	0	0
ENSG00000237300	0	0	0	0	0	0
ENSG00000237301	0	0	1	0	0	0
ENSG00000237302	0	0	0	0	0	0
ENSG00000237303	2	0	0	1	0	0
ENSG00000237306	0	0	0	0	2	0
ENSG00000237307	0	0	0	0	1	2
ENSG00000237308	0	0	0	0	0	0
ENSG00000237309	0	0	0	0	0	0
ENSG00000237310	41	41	126	87	16	21
ENSG00000237311	0	0	0	0	0	0
ENSG00000237312	0	0	0	0	0	0
ENSG00000237314	0	0	0	0	0	0
ENSG00000237316	0	0	0	0	0	0
ENSG00000237317	0	0	0	0	1	0
ENSG00000237319	0	0	0	0	0	0
ENSG00000237320	0	0	0	0	0	0
ENSG00000237321	0	0	0	0	0	0
ENSG00000237322	0	0	0	0	0	0
ENSG00000237323	0	0	0	0	0	0
ENSG00000237324	1	0	0	0	0	0
ENSG00000237325	0	0	0	0	0	0
ENSG00000237326	0	0	0	0	0	0
ENSG00000237327	0	0	0	0	0	0
ENSG00000237328	0	0	0	0	1	0
ENSG00000237329	0	0	0	0	0	0
ENSG00000237330	491	333	350	284	89	72
ENSG00000237331	0	0	0	2	1	0
ENSG00000237332	0	0	0	0	0	0
ENSG00000237336	0	0	0	0	0	0
ENSG00000237337	0	0	0	0	0	0
ENSG00000237338	0	0	0	1	0	0
ENSG00000237339	0	0	0	0	0	0
ENSG00000237341	0	0	0	1	0	0
ENSG00000237342	0	0	0	0	0	0
ENSG00000237343	2	0	0	0	1	0
ENSG00000237345	0	0	0	0	0	0
ENSG00000237346	0	0	0	0	0	0
ENSG00000237347	0	0	0	0	1	0
ENSG00000237349	0	0	0	0	0	0
ENSG00000237350	10	8	17	21	9	16
ENSG00000237351	0	2	1	0	4	0
ENSG00000237352	0	0	0	0	0	0
ENSG00000237353	0	0	0	0	0	1
ENSG00000237354	0	0	0	0	0	0
ENSG00000237356	26	24	28	23	10	11
ENSG00000237357	6	4	9	8	13	11
ENSG00000237358	0	0	0	0	0	0
ENSG00000237359	0	0	0	0	0	0
ENSG00000237360	0	0	0	0	0	0
ENSG00000237361	0	0	0	0	0	0
ENSG00000237363	0	0	0	0	0	0
ENSG00000237365	0	0	0	0	0	0
ENSG00000237370	0	0	0	0	0	0
ENSG00000237371	0	0	0	0	0	0
ENSG00000237372	0	0	0	0	0	0
ENSG00000237373	0	0	0	0	1	0
ENSG00000237374	0	0	0	0	0	0
ENSG00000237375	0	0	0	0	0	0
ENSG00000237377	0	0	0	0	0	0
ENSG00000237378	0	0	0	0	0	0
ENSG00000237379	0	0	0	0	0	0
ENSG00000237380	9	5	9	8	5	4
ENSG00000237381	0	0	0	0	0	0
ENSG00000237382	0	0	0	0	1	0
ENSG00000237383	0	0	0	0	0	0
ENSG00000237385	0	0	0	1	0	0
ENSG00000237387	0	0	0	0	0	0
ENSG00000237388	0	0	0	0	0	0
ENSG00000237389	0	0	0	0	0	0
ENSG00000237390	2	0	0	0	0	0
ENSG00000237393	0	0	0	0	0	0
ENSG00000237396	0	0	0	0	0	0
ENSG00000237398	0	0	0	0	0	3
ENSG00000237399	28	24	40	41	36	32
ENSG00000237400	0	0	0	0	0	0
ENSG00000237401	0	0	0	0	0	0
ENSG00000237402	1	2	1	0	0	0
ENSG00000237404	0	0	1	0	0	0
ENSG00000237406	0	0	0	0	0	0
ENSG00000237407	0	0	0	0	0	0
ENSG00000237408	0	0	0	0	0	0
ENSG00000237409	0	1	0	0	1	0
ENSG00000237410	1	0	0	0	0	0
ENSG00000237412	10	0	1	7	0	1
ENSG00000237413	0	0	0	0	0	0
ENSG00000237414	0	0	0	0	0	0
ENSG00000237415	0	0	2	1	0	1
ENSG00000237416	0	0	2	0	0	0
ENSG00000237417	1	1	2	0	6	1
ENSG00000237418	0	0	1	0	1	1
ENSG00000237419	0	0	0	0	0	0
ENSG00000237422	0	0	0	0	1	0
ENSG00000237423	2	0	8	13	2	6
ENSG00000237424	178	208	101	73	128	96
ENSG00000237425	0	1	1	1	0	0
ENSG00000237426	0	0	0	0	1	0
ENSG00000237427	0	0	0	0	0	0
ENSG00000237428	0	0	0	0	0	0
ENSG00000237429	3	1	3	2	1	3
ENSG00000237432	0	0	0	0	0	0
ENSG00000237433	3	5	3	2	4	2
ENSG00000237434	0	0	0	0	1	0
ENSG00000237435	0	0	0	0	0	0
ENSG00000237436	13	9	9	4	4	3
ENSG00000237437	23	19	41	26	45	20
ENSG00000237438	169	190	196	287	246	250
ENSG00000237439	0	0	0	0	0	0
ENSG00000237440	0	0	0	2	0	0
ENSG00000237441	1702	1563	1547	1567	964	770
ENSG00000237442	0	0	0	0	0	0
ENSG00000237443	0	0	0	0	0	0
ENSG00000237444	0	0	0	0	0	0
ENSG00000237445	0	0	0	0	0	0
ENSG00000237446	0	0	0	0	0	0
ENSG00000237447	0	0	0	3	0	0
ENSG00000237449	0	0	0	0	0	0
ENSG00000237450	0	0	0	0	0	0
ENSG00000237451	3	1	3	10	5	1
ENSG00000237452	1161	938	1083	918	635	548
ENSG00000237453	0	0	1	2	0	0
ENSG00000237456	2	1	0	0	0	0
ENSG00000237457	7	7	0	2	4	3
ENSG00000237458	0	0	0	0	0	0
ENSG00000237460	0	0	0	0	0	0
ENSG00000237461	0	0	1	4	1	1
ENSG00000237463	0	0	0	0	0	0
ENSG00000237464	0	0	0	0	0	0
ENSG00000237466	0	0	0	0	0	0
ENSG00000237467	0	0	0	0	0	0
ENSG00000237468	0	0	0	0	0	0
ENSG00000237469	0	0	0	0	0	0
ENSG00000237470	0	2	0	1	1	0
ENSG00000237471	0	0	0	0	2	0
ENSG00000237472	0	0	0	0	0	0
ENSG00000237473	0	0	0	0	0	0
ENSG00000237474	0	0	0	0	0	0
ENSG00000237475	0	0	0	0	0	0
ENSG00000237476	51	40	58	59	25	18
ENSG00000237477	0	0	0	0	0	0
ENSG00000237478	0	0	0	0	0	0
ENSG00000237479	0	0	0	0	0	0
ENSG00000237480	0	0	0	0	0	0
ENSG00000237481	0	2	0	0	0	0
ENSG00000237483	0	0	0	0	0	0
ENSG00000237484	0	0	0	0	0	0
ENSG00000237485	2	0	0	0	0	0
ENSG00000237487	0	0	0	0	0	0
ENSG00000237489	4	4	7	4	3	2
ENSG00000237490	0	0	0	0	0	0
ENSG00000237491	8	19	10	20	48	18
ENSG00000237492	0	0	0	0	0	0
ENSG00000237493	7	4	5	10	6	2
ENSG00000237494	0	0	0	0	0	0
ENSG00000237498	0	0	0	0	0	0
ENSG00000237499	2	4	4	4	8	4
ENSG00000237500	0	0	0	0	0	0
ENSG00000237501	1	0	0	0	0	0
ENSG00000237502	1	0	0	1	7	3
ENSG00000237503	0	0	0	0	0	0
ENSG00000237505	1	1	2	0	5	2
ENSG00000237506	30	42	107	98	15	16
ENSG00000237510	77	68	49	69	44	65
ENSG00000237512	44	55	452	318	11	13
ENSG00000237513	0	0	0	0	0	0
ENSG00000237514	0	0	0	0	0	0
ENSG00000237515	0	1	1	13	0	0
ENSG00000237517	90	93	49	40	49	33
ENSG00000237520	0	0	0	0	0	0
ENSG00000237521	0	0	0	0	0	0
ENSG00000237522	8	29	7	15	26	16
ENSG00000237523	408	388	426	448	471	336
ENSG00000237524	0	0	0	0	0	0
ENSG00000237525	0	0	0	0	0	0
ENSG00000237527	0	0	0	0	0	0
ENSG00000237528	0	0	0	0	0	0
ENSG00000237529	2	0	0	1	0	0
ENSG00000237530	0	0	0	0	0	0
ENSG00000237531	0	0	0	0	0	1
ENSG00000237532	0	0	0	0	0	0
ENSG00000237533	0	0	0	0	0	0
ENSG00000237534	0	0	0	0	0	0
ENSG00000237539	0	0	0	0	0	0
ENSG00000237540	0	0	0	0	0	0
ENSG00000237541	0	0	0	1	0	0
ENSG00000237542	0	0	0	0	0	0
ENSG00000237543	4	0	2	1	5	2
ENSG00000237546	0	0	0	0	0	0
ENSG00000237547	0	0	0	0	0	0
ENSG00000237548	1	0	0	0	0	0
ENSG00000237549	0	0	0	0	0	0
ENSG00000237550	0	0	0	0	3	4
ENSG00000237551	0	0	0	0	0	0
ENSG00000237552	0	1	0	3	0	0
ENSG00000237553	0	0	0	0	0	0
ENSG00000237555	0	0	0	0	0	0
ENSG00000237556	0	0	0	0	0	0
ENSG00000237557	0	0	0	0	0	0
ENSG00000237558	0	0	0	0	0	0
ENSG00000237560	0	0	0	0	0	0
ENSG00000237563	0	0	0	0	0	0
ENSG00000237565	0	0	0	0	1	0
ENSG00000237566	0	0	0	0	0	0
ENSG00000237567	0	0	0	0	0	0
ENSG00000237568	0	0	0	0	0	0
ENSG00000237569	0	0	0	0	0	0
ENSG00000237571	0	0	0	0	0	0
ENSG00000237572	0	0	0	0	0	0
ENSG00000237574	0	0	0	0	0	0
ENSG00000237575	16	21	30	32	6	3
ENSG00000237576	0	0	0	0	0	0
ENSG00000237578	0	0	0	0	0	0
ENSG00000237579	0	0	0	0	0	0
ENSG00000237580	0	0	0	0	0	0
ENSG00000237581	0	0	0	0	0	0
ENSG00000237583	0	0	0	0	0	0
ENSG00000237584	0	0	0	0	1	2
ENSG00000237585	0	0	0	0	0	0
ENSG00000237586	0	0	0	0	0	0
ENSG00000237587	0	0	0	0	0	0
ENSG00000237588	1	0	0	0	0	0
ENSG00000237589	0	0	0	0	0	0
ENSG00000237590	0	0	0	0	0	0
ENSG00000237592	0	0	0	0	0	0
ENSG00000237593	0	0	0	0	0	0
ENSG00000237594	96	84	63	41	20	27
ENSG00000237595	6	8	11	17	1	6
ENSG00000237596	0	0	0	1	1	0
ENSG00000237597	0	0	0	0	0	0
ENSG00000237601	0	0	0	0	0	0
ENSG00000237603	0	0	0	0	0	0
ENSG00000237604	0	0	0	0	0	0
ENSG00000237605	1	0	4	4	7	2
ENSG00000237606	0	0	0	0	0	0
ENSG00000237609	0	1	0	1	1	2
ENSG00000237610	0	0	0	0	0	0
ENSG00000237611	6	13	12	9	12	3
ENSG00000237612	0	0	0	0	0	0
ENSG00000237613	0	0	0	0	0	0
ENSG00000237614	1	1	1	2	2	1
ENSG00000237616	0	0	0	0	0	0
ENSG00000237617	4	4	5	12	19	7
ENSG00000237618	0	0	0	0	0	0
ENSG00000237619	0	0	0	1	0	0
ENSG00000237620	0	0	0	0	0	0
ENSG00000237621	0	1	0	0	1	0
ENSG00000237622	0	0	0	0	0	0
ENSG00000237623	0	0	0	0	0	0
ENSG00000237624	25	26	22	16	12	14
ENSG00000237625	0	0	0	0	0	0
ENSG00000237626	0	0	0	0	0	0
ENSG00000237628	0	0	0	0	0	0
ENSG00000237629	0	0	1	0	4	8
ENSG00000237630	0	0	0	0	0	0
ENSG00000237631	0	0	0	1	0	0
ENSG00000237632	0	0	0	0	0	0
ENSG00000237633	0	0	0	0	0	0
ENSG00000237635	0	0	0	0	0	0
ENSG00000237636	0	0	0	0	0	0
ENSG00000237637	1	0	0	0	0	0
ENSG00000237638	0	0	0	0	1	0
ENSG00000237639	0	0	0	0	0	0
ENSG00000237640	0	0	0	0	1	0
ENSG00000237641	3	9	6	5	9	7
ENSG00000237642	0	0	0	0	0	1
ENSG00000237643	0	1	0	0	0	0
ENSG00000237645	0	0	0	0	0	0
ENSG00000237646	0	0	0	0	0	1
ENSG00000237647	0	0	0	0	0	0
ENSG00000237649	5964	5576	1503	1328	3916	3441
ENSG00000237650	0	0	0	0	0	0
ENSG00000237651	0	0	0	0	0	0
ENSG00000237653	0	0	0	0	0	0
ENSG00000237654	0	0	0	0	0	0
ENSG00000237655	0	0	0	0	0	0
ENSG00000237658	0	0	0	0	0	0
ENSG00000237659	0	0	0	0	0	0
ENSG00000237661	0	0	0	0	0	0
ENSG00000237662	0	0	0	0	0	0
ENSG00000237663	0	0	0	0	0	0
ENSG00000237664	0	0	0	0	0	0
ENSG00000237665	0	0	0	0	0	0
ENSG00000237666	0	0	0	0	0	0
ENSG00000237667	0	0	0	0	0	0
ENSG00000237668	4	6	5	1	3	1
ENSG00000237669	37	29	39	31	10	5
ENSG00000237670	0	0	0	0	0	0
ENSG00000237671	0	0	0	0	0	0
ENSG00000237672	11	21	23	17	36	17
ENSG00000237674	0	0	0	0	0	0
ENSG00000237675	0	2	0	0	0	0
ENSG00000237676	0	0	0	0	2	2
ENSG00000237677	0	0	0	0	0	0
ENSG00000237679	0	1	0	0	0	0
ENSG00000237682	0	1	2	0	1	0
ENSG00000237683	279	286	329	405	356	213
ENSG00000237684	0	0	0	0	0	0
ENSG00000237685	0	0	4	0	0	2
ENSG00000237686	120	123	62	69	93	92
ENSG00000237687	0	3	3	0	2	0
ENSG00000237689	0	0	0	0	1	0
ENSG00000237691	2	0	1	0	0	0
ENSG00000237693	5	2	4	3	7	3
ENSG00000237697	0	2	2	0	1	0
ENSG00000237699	0	0	0	0	0	0
ENSG00000237700	0	0	0	0	0	0
ENSG00000237701	0	0	0	0	0	0
ENSG00000237702	0	0	0	0	0	0
ENSG00000237704	0	0	0	0	0	0
ENSG00000237705	0	0	2	4	0	2
ENSG00000237706	0	0	0	0	0	0
ENSG00000237707	0	0	1	0	0	0
ENSG00000237708	0	0	0	1	1	0
ENSG00000237709	0	0	0	0	0	0
ENSG00000237711	1	0	0	0	3	0
ENSG00000237713	0	0	0	0	0	0
ENSG00000237714	0	3	0	1	1	2
ENSG00000237716	0	0	0	1	0	2
ENSG00000237717	0	0	0	0	0	0
ENSG00000237718	3	5	7	0	5	5
ENSG00000237719	0	2	0	4	9	7
ENSG00000237720	0	0	0	0	0	0
ENSG00000237721	0	0	0	3	5	0
ENSG00000237722	0	0	0	0	0	0
ENSG00000237726	0	0	0	0	1	1
ENSG00000237728	0	0	0	0	0	0
ENSG00000237729	5	3	5	1	0	0
ENSG00000237730	0	0	0	0	0	0
ENSG00000237731	0	0	0	0	0	0
ENSG00000237732	0	0	0	0	0	0
ENSG00000237734	0	0	0	0	0	0
ENSG00000237735	0	0	0	0	0	0
ENSG00000237736	0	0	0	0	0	0
ENSG00000237737	2	7	1	3	1	2
ENSG00000237738	0	1	0	1	2	0
ENSG00000237740	1	0	0	0	0	0
ENSG00000237741	0	0	0	0	0	0
ENSG00000237742	0	0	0	0	0	0
ENSG00000237743	0	0	0	0	0	0
ENSG00000237745	0	0	0	0	1	1
ENSG00000237746	0	0	0	0	0	1
ENSG00000237747	0	0	0	0	0	0
ENSG00000237748	1	4	1	2	3	3
ENSG00000237749	6	2	4	5	2	8
ENSG00000237750	0	0	0	0	0	0
ENSG00000237751	5	0	2	1	0	1
ENSG00000237752	0	0	0	0	0	0
ENSG00000237753	29	34	36	60	36	24
ENSG00000237754	0	0	0	0	0	0
ENSG00000237756	0	0	0	0	0	0
ENSG00000237757	0	1	0	0	0	0
ENSG00000237758	1	7	14	13	15	6
ENSG00000237759	0	0	0	0	0	0
ENSG00000237760	0	0	0	1	0	0
ENSG00000237761	0	0	0	0	0	0
ENSG00000237763	0	0	0	0	0	0
ENSG00000237764	0	0	0	0	0	0
ENSG00000237765	354	350	318	359	610	465
ENSG00000237766	0	2	0	0	2	5
ENSG00000237767	0	0	0	0	0	0
ENSG00000237768	0	0	1	0	1	0
ENSG00000237770	0	0	0	0	0	0
ENSG00000237772	0	0	2	1	1	2
ENSG00000237773	5	3	4	6	5	2
ENSG00000237774	0	0	0	0	0	0
ENSG00000237775	0	0	0	0	1	0
ENSG00000237781	3	2	1	6	7	6
ENSG00000237782	0	0	0	0	0	0
ENSG00000237783	0	0	0	0	0	0
ENSG00000237784	0	0	0	0	0	0
ENSG00000237786	0	0	0	0	0	0
ENSG00000237787	0	0	0	0	0	0
ENSG00000237788	0	2	2	3	4	4
ENSG00000237790	0	0	0	0	0	0
ENSG00000237792	43	52	56	64	37	27
ENSG00000237793	2	0	1	0	4	0
ENSG00000237797	0	0	0	0	0	0
ENSG00000237798	0	0	0	0	0	0
ENSG00000237799	0	0	0	0	0	0
ENSG00000237801	0	0	0	0	0	0
ENSG00000237802	0	0	0	0	0	0
ENSG00000237803	0	0	0	2	0	0
ENSG00000237804	1	0	2	0	1	0
ENSG00000237805	5	11	1	10	12	4
ENSG00000237806	0	0	0	0	0	0
ENSG00000237807	0	1	0	1	0	0
ENSG00000237810	0	0	0	0	0	0
ENSG00000237813	9	22	39	45	27	14
ENSG00000237815	0	1	0	0	3	0
ENSG00000237816	0	0	0	0	0	0
ENSG00000237818	0	0	0	0	0	0
ENSG00000237819	7	3	4	1	3	1
ENSG00000237821	4	8	10	6	8	5
ENSG00000237823	0	0	0	0	0	0
ENSG00000237824	0	0	0	0	0	0
ENSG00000237827	1	0	0	0	1	2
ENSG00000237828	6	9	6	5	4	1
ENSG00000237831	0	0	0	0	0	0
ENSG00000237832	0	0	0	0	0	0
ENSG00000237833	0	0	0	0	0	0
ENSG00000237835	0	0	0	0	0	0
ENSG00000237836	2	1	3	2	0	1
ENSG00000237837	0	0	0	0	0	0
ENSG00000237838	0	0	0	0	0	0
ENSG00000237840	12	10	12	9	7	8
ENSG00000237841	0	0	0	0	0	0
ENSG00000237842	1	2	3	5	3	2
ENSG00000237843	0	0	0	0	0	0
ENSG00000237844	0	0	0	0	0	0
ENSG00000237845	0	0	0	0	0	0
ENSG00000237846	5	10	8	9	5	5
ENSG00000237847	0	0	0	0	0	0
ENSG00000237848	0	0	0	1	1	0
ENSG00000237849	0	0	0	0	0	0
ENSG00000237850	0	0	0	0	0	0
ENSG00000237851	0	0	0	0	1	0
ENSG00000237852	2	0	0	0	2	2
ENSG00000237853	0	0	0	0	0	0
ENSG00000237854	204	220	289	265	146	113
ENSG00000237856	0	0	0	0	0	0
ENSG00000237857	69	72	87	100	99	76
ENSG00000237859	0	0	0	0	0	0
ENSG00000237860	0	0	0	0	0	0
ENSG00000237861	0	0	0	1	2	0
ENSG00000237862	11	5	3	4	11	6
ENSG00000237863	0	0	0	0	0	0
ENSG00000237864	0	0	0	0	0	0
ENSG00000237868	0	0	1	1	0	1
ENSG00000237869	0	0	0	0	0	0
ENSG00000237870	9	6	18	9	15	13
ENSG00000237872	0	1	0	1	1	0
ENSG00000237873	0	0	0	0	0	0
ENSG00000237874	0	0	0	0	0	0
ENSG00000237875	0	0	0	0	0	0
ENSG00000237876	0	0	0	0	0	0
ENSG00000237877	1	0	3	3	1	1
ENSG00000237879	0	0	0	0	2	0
ENSG00000237880	0	0	0	0	0	0
ENSG00000237882	0	1	0	0	0	0
ENSG00000237883	104	139	95	101	103	66
ENSG00000237885	0	0	0	0	0	0
ENSG00000237886	127	153	530	460	61	39
ENSG00000237887	0	0	1	0	0	0
ENSG00000237888	0	0	0	0	0	1
ENSG00000237891	0	0	0	0	0	0
ENSG00000237892	0	3	0	0	4	1
ENSG00000237896	0	0	0	0	0	0
ENSG00000237897	0	0	0	0	5	2
ENSG00000237899	0	0	0	0	0	0
ENSG00000237901	0	0	0	0	0	0
ENSG00000237902	0	0	0	0	0	0
